Entity,Code,Year,Urban (%),GDP per capita (int.-$) ($),Population
Liberia,LBR,1919,,,719410
Liberia,LBR,1920,,,725338
Liberia,LBR,1921,,,731315
Liberia,LBR,1922,,,737340
Liberia,LBR,1923,,,743416
Liberia,LBR,1924,,,749541
Liberia,LBR,1925,,,755717
Liberia,LBR,1926,,,761944
Liberia,LBR,1927,,,768222
Liberia,LBR,1928,,,774552
Liberia,LBR,1929,,,780934
Liberia,LBR,1930,,,787368
Liberia,LBR,1931,,,793856
Liberia,LBR,1932,,,800397
Liberia,LBR,1933,,,806992
Liberia,LBR,1934,,,813641
Liberia,LBR,1935,,,820345
Liberia,LBR,1936,,,827105
Liberia,LBR,1937,,,833920
Liberia,LBR,1938,,,840791
Liberia,LBR,1939,,,847719
Liberia,LBR,1940,,,854704
Liberia,LBR,1941,,,861746
Liberia,LBR,1942,,,868846
Liberia,LBR,1943,,,876005
Liberia,LBR,1944,,,883223
Liberia,LBR,1945,,,890501
Liberia,LBR,1946,,,897838
Liberia,LBR,1947,,,905236
Liberia,LBR,1948,,,912695
Liberia,LBR,1949,,,920215
Liberia,LBR,1950,12.97,761,930000
Liberia,LBR,1951,13.462,787,944000
Liberia,LBR,1952,13.971,792,959000
Liberia,LBR,1953,14.495,803,975000
Liberia,LBR,1954,15.035,828,993000
Liberia,LBR,1955,15.592,834,1011000
Liberia,LBR,1956,16.167,844,1031000
Liberia,LBR,1957,16.756,854,1052000
Liberia,LBR,1958,17.364,856,1073000
Liberia,LBR,1959,17.989,883,1096000
Liberia,LBR,1960,18.632,887,1119000
Liberia,LBR,1961,19.291,885,1142000
Liberia,LBR,1962,19.969,872,1167000
Liberia,LBR,1963,20.664,869,1192000
Liberia,LBR,1964,21.378,888,1218000
Liberia,LBR,1965,22.108,948,1245000
Liberia,LBR,1966,22.856,1140,1273000
Liberia,LBR,1967,23.622,1103,1303000
Liberia,LBR,1968,24.407,1140,1334000
Liberia,LBR,1969,25.207,1190,1367000
Liberia,LBR,1970,26.025,1239,1401000
Liberia,LBR,1971,26.86,1259,1437000
Liberia,LBR,1972,27.713,1298,1475000
Liberia,LBR,1973,28.581,1341,1514000
Liberia,LBR,1974,29.47,1337,1556000
Liberia,LBR,1975,30.382,1129,1600000
Liberia,LBR,1976,31.311,1191,1646000
Liberia,LBR,1977,32.252,1228,1692000
Liberia,LBR,1978,33.209,1259,1741000
Liberia,LBR,1979,34.181,976,1794000
Liberia,LBR,1980,35.167,1118,1853000
Liberia,LBR,1981,36.163,939,1919000
Liberia,LBR,1982,37.173,929,1989000
Liberia,LBR,1983,38.194,907,2057000
Liberia,LBR,1984,39.834,892,2112000
Liberia,LBR,1985,42.373,857,2146000
Liberia,LBR,1986,44.956,812,2158000
Liberia,LBR,1987,47.567,817,2153000
Liberia,LBR,1988,50.195,809,2134000
Liberia,LBR,1989,52.814,838,2106000
Liberia,LBR,1990,55.422,484,2076000
Liberia,LBR,1991,58.0,500,2040000
Liberia,LBR,1992,55.019,324,2002000
Liberia,LBR,1993,52.009,201,1977000
Liberia,LBR,1994,48.981,154,1986000
Liberia,LBR,1995,45.96,151,2045000
Liberia,LBR,1996,42.964,134,2160000
Liberia,LBR,1997,43.304,269,2326000
Liberia,LBR,1998,43.646,336,2517000
Liberia,LBR,1999,43.988,376,2700000
Liberia,LBR,2000,44.331,524,2848000
Liberia,LBR,2001,44.673,617,2954000
Liberia,LBR,2002,45.017,775,3025000
Liberia,LBR,2003,45.361,349,3077000
Liberia,LBR,2004,45.706,589,3136000
Liberia,LBR,2005,46.051,606,3218000
Liberia,LBR,2006,46.396,789,3329000
Liberia,LBR,2007,46.742,711,3462000
Liberia,LBR,2008,47.088,873,3608000
Liberia,LBR,2009,47.445,814,3754000
Liberia,LBR,2010,47.813,896,3891000
Liberia,LBR,2011,48.193,820,4017000
Liberia,LBR,2012,48.583,800,4136000
Libya,LBY,1800,,,531472
Libya,LBY,1801,,,531797
Libya,LBY,1802,,,532121
Libya,LBY,1803,,,532446
Libya,LBY,1804,,,532771
Libya,LBY,1805,,,533097
Libya,LBY,1806,,,533422
Libya,LBY,1807,,,533748
Libya,LBY,1808,,,534074
Libya,LBY,1809,,,534400
Libya,LBY,1810,,,534730
Libya,LBY,1811,,,535169
Libya,LBY,1812,,,535721
Libya,LBY,1813,,,536387
Libya,LBY,1814,,,537168
Libya,LBY,1815,,,538064
Libya,LBY,1816,,,539076
Libya,LBY,1817,,,540204
Libya,LBY,1818,,,541450
Libya,LBY,1819,,,542813
Libya,LBY,1820,,,544295
Libya,LBY,1821,,,545896
Libya,LBY,1822,,,547617
Libya,LBY,1823,,,549458
Libya,LBY,1824,,,551420
Libya,LBY,1825,,,553505
Libya,LBY,1826,,,555711
Libya,LBY,1827,,,558041
Libya,LBY,1828,,,560495
Libya,LBY,1829,,,563073
Libya,LBY,1830,,,565776
Libya,LBY,1831,,,568606
Libya,LBY,1832,,,571449
Libya,LBY,1833,,,574307
Libya,LBY,1834,,,577179
Libya,LBY,1835,,,580065
Libya,LBY,1836,,,582966
Libya,LBY,1837,,,585882
Libya,LBY,1838,,,588812
Libya,LBY,1839,,,591756
Libya,LBY,1840,,,594715
Libya,LBY,1841,,,597690
Libya,LBY,1842,,,600679
Libya,LBY,1843,,,603682
Libya,LBY,1844,,,606701
Libya,LBY,1845,,,609735
Libya,LBY,1846,,,612785
Libya,LBY,1847,,,615849
Libya,LBY,1848,,,618929
Libya,LBY,1849,,,622024
Libya,LBY,1850,,,625135
Libya,LBY,1851,,,629132
Libya,LBY,1852,,,633153
Libya,LBY,1853,,,637199
Libya,LBY,1854,,,641270
Libya,LBY,1855,,,645365
Libya,LBY,1856,,,649485
Libya,LBY,1857,,,653630
Libya,LBY,1858,,,657801
Libya,LBY,1859,,,661997
Libya,LBY,1860,,,666218
Libya,LBY,1861,,,670465
Libya,LBY,1862,,,674738
Libya,LBY,1863,,,679037
Libya,LBY,1864,,,683362
Libya,LBY,1865,,,687713
Libya,LBY,1866,,,692090
Libya,LBY,1867,,,696495
Libya,LBY,1868,,,700926
Libya,LBY,1869,,,705384
Libya,LBY,1870,,,709868
Libya,LBY,1871,,,714381
Libya,LBY,1872,,,718920
Libya,LBY,1873,,,723427
Libya,LBY,1874,,,728022
Libya,LBY,1875,,,732644
Libya,LBY,1876,,,737294
Libya,LBY,1877,,,741917
Libya,LBY,1878,,,746624
Libya,LBY,1879,,,751359
Libya,LBY,1880,,,756122
Libya,LBY,1881,,,760864
Libya,LBY,1882,,,765685
Libya,LBY,1883,,,770536
Libya,LBY,1884,,,775371
Libya,LBY,1885,,,780280
Libya,LBY,1886,,,785218
Libya,LBY,1887,,,790148
Libya,LBY,1888,,,795146
Libya,LBY,1889,,,800175
Libya,LBY,1890,,,805234
Libya,LBY,1891,,,810323
Libya,LBY,1892,,,815444
Libya,LBY,1893,,,820595
Libya,LBY,1894,,,825778
Libya,LBY,1895,,,830991
Libya,LBY,1896,,,836237
Libya,LBY,1897,,,841514
Libya,LBY,1898,,,846823
Libya,LBY,1899,,,852163
Libya,LBY,1900,,,857537
Libya,LBY,1901,,,862942
Libya,LBY,1902,,,868344
Libya,LBY,1903,,,873815
Libya,LBY,1904,,,879319
Libya,LBY,1905,,,884856
Libya,LBY,1906,,,890426
Libya,LBY,1907,,,895978
Libya,LBY,1908,,,901616
Libya,LBY,1909,,,907287
Libya,LBY,1910,,,912992
Libya,LBY,1911,,,918717
Libya,LBY,1912,,,924492
Libya,LBY,1913,,,930301
Libya,LBY,1914,,,936145
Libya,LBY,1915,,,942024
Libya,LBY,1916,,,947939
Libya,LBY,1917,,,953889
Libya,LBY,1918,,,958254
Libya,LBY,1919,,,963046
Libya,LBY,1920,,,967862
Libya,LBY,1921,,,972703
Libya,LBY,1922,,,977567
Libya,LBY,1923,,,982456
Libya,LBY,1924,,,987369
Libya,LBY,1925,,,992307
Libya,LBY,1926,,,997269
Libya,LBY,1927,,,1002256
Libya,LBY,1928,,,1007268
Libya,LBY,1929,,,1012306
Libya,LBY,1930,,,1017368
Libya,LBY,1931,,,1022456
Libya,LBY,1932,,,1027569
Libya,LBY,1933,,,1032708
Libya,LBY,1934,,,1037872
Libya,LBY,1935,,,1043062
Libya,LBY,1936,,,1048279
Libya,LBY,1937,,,1053521
Libya,LBY,1938,,,1058789
Libya,LBY,1939,,,1064084
Libya,LBY,1940,,,1069406
Libya,LBY,1941,,,1074754
Libya,LBY,1942,,,1080128
Libya,LBY,1943,,,1085530
Libya,LBY,1944,,,1090958
Libya,LBY,1945,,,1096414
Libya,LBY,1946,,,1101897
Libya,LBY,1947,,,1107408
Libya,LBY,1948,,,1112946
Libya,LBY,1949,,,1118511
Libya,LBY,1950,19.547,2976,1125000
Libya,LBY,1951,20.243,3210,1143000
Libya,LBY,1952,20.958,3343,1164000
Libya,LBY,1953,21.689,3294,1188000
Libya,LBY,1954,22.44,3178,1215000
Libya,LBY,1955,23.208,3869,1245000
Libya,LBY,1956,23.996,4561,1279000
Libya,LBY,1957,24.8,4600,1317000
Libya,LBY,1958,25.623,4896,1358000
Libya,LBY,1959,26.464,5105,1402000
Libya,LBY,1960,27.323,6353,1448000
Libya,LBY,1961,28.197,6721,1498000
Libya,LBY,1962,29.089,8587,1551000
Libya,LBY,1963,29.998,11153,1607000
Libya,LBY,1964,30.924,15157,1668000
Libya,LBY,1965,33.666,18673,1733000
Libya,LBY,1966,36.698,21204,1804000
Libya,LBY,1967,39.839,22726,1879000
Libya,LBY,1968,43.07,29149,1959000
Libya,LBY,1969,46.352,31396,2044000
Libya,LBY,1970,49.671,31646,2134000
Libya,LBY,1971,52.992,28847,2228000
Libya,LBY,1972,56.292,29945,2327000
Libya,LBY,1973,59.528,28829,2431000
Libya,LBY,1974,61.237,33238,2537000
Libya,LBY,1975,62.785,32997,2645000
Libya,LBY,1976,64.31,39090,2755000
Libya,LBY,1977,65.802,41689,2866000
Libya,LBY,1978,67.265,41918,2979000
Libya,LBY,1979,68.696,43624,3097000
Libya,LBY,1980,70.094,41973,3219000
Libya,LBY,1981,71.451,32460,3348000
Libya,LBY,1982,72.773,31986,3480000
Libya,LBY,1983,74.055,29948,3615000
Libya,LBY,1984,75.3,27347,3747000
Libya,LBY,1985,75.45,29251,3874000
Libya,LBY,1986,75.505,25783,3995000
Libya,LBY,1987,75.56,21440,4110000
Libya,LBY,1988,75.614,22427,4220000
Libya,LBY,1989,75.669,23392,4329000
Libya,LBY,1990,75.723,23626,4437000
Libya,LBY,1991,75.777,26632,4544000
Libya,LBY,1992,75.832,25276,4651000
Libya,LBY,1993,75.886,23754,4755000
Libya,LBY,1994,75.94,23662,4855000
Libya,LBY,1995,75.994,22799,4949000
Libya,LBY,1996,76.048,23136,5036000
Libya,LBY,1997,76.114,23970,5118000
Libya,LBY,1998,76.193,22571,5197000
Libya,LBY,1999,76.284,22215,5276000
Libya,LBY,2000,76.387,22225,5358000
Libya,LBY,2001,76.502,21856,5443000
Libya,LBY,2002,76.629,21133,5531000
Libya,LBY,2003,76.768,23398,5621000
Libya,LBY,2004,76.919,23943,5710000
Libya,LBY,2005,77.08,25893,5799000
Libya,LBY,2006,77.253,27106,5887000
Libya,LBY,2007,77.437,27953,5975000
Libya,LBY,2008,77.632,31457,6059000
Libya,LBY,2009,77.837,30659,6134000
Libya,LBY,2010,78.052,31419,6198000
Libya,LBY,2011,78.277,12893,6247000
Libya,LBY,2012,78.512,29766,6286000
Liechtenstein,LIE,1800,,,5802
Liechtenstein,LIE,1801,,,5802
Liechtenstein,LIE,1802,,,5802
Liechtenstein,LIE,1803,,,5802
Liechtenstein,LIE,1804,,,5802
Liechtenstein,LIE,1805,,,5802
Liechtenstein,LIE,1806,,,5802
Liechtenstein,LIE,1807,,,5802
Liechtenstein,LIE,1808,,,5802
Liechtenstein,LIE,1809,,,5802
Liechtenstein,LIE,1810,,,5802
Liechtenstein,LIE,1811,,,5804
Liechtenstein,LIE,1812,,,5808
Liechtenstein,LIE,1813,,,5813
Liechtenstein,LIE,1814,,,5821
Liechtenstein,LIE,1815,,,5830
Liechtenstein,LIE,1816,,,5841
Liechtenstein,LIE,1817,,,5854
Liechtenstein,LIE,1818,,,5869
Liechtenstein,LIE,1819,,,5886
Liechtenstein,LIE,1820,,,5905
Liechtenstein,LIE,1821,,,5926
Liechtenstein,LIE,1822,,,5949
Liechtenstein,LIE,1823,,,5974
Liechtenstein,LIE,1824,,,6001
Liechtenstein,LIE,1825,,,6030
Liechtenstein,LIE,1826,,,6061
Liechtenstein,LIE,1827,,,6094
Liechtenstein,LIE,1828,,,6129
Liechtenstein,LIE,1829,,,6166
Liechtenstein,LIE,1830,,,6205
Liechtenstein,LIE,1831,,,6247
Liechtenstein,LIE,1832,,,6288
Liechtenstein,LIE,1833,,,6330
Liechtenstein,LIE,1834,,,6372
Liechtenstein,LIE,1835,,,6415
Liechtenstein,LIE,1836,,,6458
Liechtenstein,LIE,1837,,,6501
Liechtenstein,LIE,1838,,,6544
Liechtenstein,LIE,1839,,,6588
Liechtenstein,LIE,1840,,,6632
Liechtenstein,LIE,1841,,,6676
Liechtenstein,LIE,1842,,,6720
Liechtenstein,LIE,1843,,,6765
Liechtenstein,LIE,1844,,,6810
Liechtenstein,LIE,1845,,,6855
Liechtenstein,LIE,1846,,,6901
Liechtenstein,LIE,1847,,,6947
Liechtenstein,LIE,1848,,,6993
Liechtenstein,LIE,1849,,,7040
Liechtenstein,LIE,1850,,,7087
Liechtenstein,LIE,1851,,,7134
Liechtenstein,LIE,1852,,,7181
Liechtenstein,LIE,1853,,,7229
Liechtenstein,LIE,1854,,,7277
Liechtenstein,LIE,1855,,,7325
Liechtenstein,LIE,1856,,,7373
Liechtenstein,LIE,1857,,,7422
Liechtenstein,LIE,1858,,,7472
Liechtenstein,LIE,1859,,,7521
Liechtenstein,LIE,1860,,,7571
Liechtenstein,LIE,1861,,,7621
Liechtenstein,LIE,1862,,,7672
Liechtenstein,LIE,1863,,,7723
Liechtenstein,LIE,1864,,,7774
Liechtenstein,LIE,1865,,,7825
Liechtenstein,LIE,1866,,,7877
Liechtenstein,LIE,1867,,,7929
Liechtenstein,LIE,1868,,,7982
Liechtenstein,LIE,1869,,,8035
Liechtenstein,LIE,1870,,,8088
Liechtenstein,LIE,1871,,,8142
Liechtenstein,LIE,1872,,,8196
Liechtenstein,LIE,1873,,,8249
Liechtenstein,LIE,1874,,,8303
Liechtenstein,LIE,1875,,,8359
Liechtenstein,LIE,1876,,,8414
Liechtenstein,LIE,1877,,,8469
Liechtenstein,LIE,1878,,,8525
Liechtenstein,LIE,1879,,,8581
Liechtenstein,LIE,1880,,,8638
Liechtenstein,LIE,1881,,,8694
Liechtenstein,LIE,1882,,,8752
Liechtenstein,LIE,1883,,,8810
Liechtenstein,LIE,1884,,,8868
Liechtenstein,LIE,1885,,,8926
Liechtenstein,LIE,1886,,,8985
Liechtenstein,LIE,1887,,,9044
Liechtenstein,LIE,1888,,,9104
Liechtenstein,LIE,1889,,,9165
Liechtenstein,LIE,1890,,,9225
Liechtenstein,LIE,1891,,,9286
Liechtenstein,LIE,1892,,,9348
Liechtenstein,LIE,1893,,,9410
Liechtenstein,LIE,1894,,,9472
Liechtenstein,LIE,1895,,,9535
Liechtenstein,LIE,1896,,,9598
Liechtenstein,LIE,1897,,,9662
Liechtenstein,LIE,1898,,,9726
Liechtenstein,LIE,1899,,,9791
Liechtenstein,LIE,1900,,,9855
Liechtenstein,LIE,1901,,,9921
Liechtenstein,LIE,1902,,,9986
Liechtenstein,LIE,1903,,,10052
Liechtenstein,LIE,1904,,,10119
Liechtenstein,LIE,1905,,,10186
Liechtenstein,LIE,1906,,,10253
Liechtenstein,LIE,1907,,,10320
Liechtenstein,LIE,1908,,,10389
Liechtenstein,LIE,1909,,,10457
Liechtenstein,LIE,1910,,,10527
Liechtenstein,LIE,1911,,,10596
Liechtenstein,LIE,1912,,,10667
Liechtenstein,LIE,1913,,,10737
Liechtenstein,LIE,1914,,,10808
Liechtenstein,LIE,1915,,,10880
Liechtenstein,LIE,1916,,,10952
Liechtenstein,LIE,1917,,,11025
Liechtenstein,LIE,1918,,,11098
Liechtenstein,LIE,1919,,,11172
Liechtenstein,LIE,1920,,,11247
Liechtenstein,LIE,1921,,,11322
Liechtenstein,LIE,1922,,,11397
Liechtenstein,LIE,1923,,,11473
Liechtenstein,LIE,1924,,,11550
Liechtenstein,LIE,1925,,,11626
Liechtenstein,LIE,1926,,,11704
Liechtenstein,LIE,1927,,,11782
Liechtenstein,LIE,1928,,,11860
Liechtenstein,LIE,1929,,,11939
Liechtenstein,LIE,1930,,,12019
Liechtenstein,LIE,1931,,,12099
Liechtenstein,LIE,1932,,,12180
Liechtenstein,LIE,1933,,,12261
Liechtenstein,LIE,1934,,,12343
Liechtenstein,LIE,1935,,,12425
Liechtenstein,LIE,1936,,,12508
Liechtenstein,LIE,1937,,,12591
Liechtenstein,LIE,1938,,,12675
Liechtenstein,LIE,1939,,,12759
Liechtenstein,LIE,1940,,,12844
Liechtenstein,LIE,1941,,,12930
Liechtenstein,LIE,1942,,,13016
Liechtenstein,LIE,1943,,,13103
Liechtenstein,LIE,1944,,,13190
Liechtenstein,LIE,1945,,,13278
Liechtenstein,LIE,1946,,,13366
Liechtenstein,LIE,1947,,,13456
Liechtenstein,LIE,1948,,,13545
Liechtenstein,LIE,1949,,,13635
Liechtenstein,LIE,1950,19.881,,14000
Liechtenstein,LIE,1951,19.94,,14000
Liechtenstein,LIE,1952,20.043,,14000
Liechtenstein,LIE,1953,20.147,,14000
Liechtenstein,LIE,1954,20.251,,15000
Liechtenstein,LIE,1955,20.356,,15000
Liechtenstein,LIE,1956,20.405,,15000
Liechtenstein,LIE,1957,20.413,,15000
Liechtenstein,LIE,1958,20.421,,16000
Liechtenstein,LIE,1959,20.429,,16000
Liechtenstein,LIE,1960,20.437,,17000
Liechtenstein,LIE,1961,20.315,,17000
Liechtenstein,LIE,1962,20.102,,17000
Liechtenstein,LIE,1963,19.89,,18000
Liechtenstein,LIE,1964,19.679,,18000
Liechtenstein,LIE,1965,19.471,,19000
Liechtenstein,LIE,1966,19.264,,19000
Liechtenstein,LIE,1967,19.059,,20000
Liechtenstein,LIE,1968,18.855,,20000
Liechtenstein,LIE,1969,18.654,,21000
Liechtenstein,LIE,1970,18.453,,21000
Liechtenstein,LIE,1971,18.364,,22000
Liechtenstein,LIE,1972,18.354,,22000
Liechtenstein,LIE,1973,18.344,,23000
Liechtenstein,LIE,1974,18.334,,23000
Liechtenstein,LIE,1975,18.324,,23000
Liechtenstein,LIE,1976,18.314,,24000
Liechtenstein,LIE,1977,18.304,,24000
Liechtenstein,LIE,1978,18.294,,25000
Liechtenstein,LIE,1979,18.284,,25000
Liechtenstein,LIE,1980,18.274,,26000
Liechtenstein,LIE,1981,18.187,,26000
Liechtenstein,LIE,1982,18.043,,27000
Liechtenstein,LIE,1983,17.901,,27000
Liechtenstein,LIE,1984,17.759,,27000
Liechtenstein,LIE,1985,17.619,,27000
Liechtenstein,LIE,1986,17.479,,28000
Liechtenstein,LIE,1987,17.34,,28000
Liechtenstein,LIE,1988,17.201,,28000
Liechtenstein,LIE,1989,17.064,,28000
Liechtenstein,LIE,1990,16.928,,29000
Liechtenstein,LIE,1991,16.821,,29000
Liechtenstein,LIE,1992,16.736,,30000
Liechtenstein,LIE,1993,16.651,,30000
Liechtenstein,LIE,1994,16.566,,30000
Liechtenstein,LIE,1995,16.482,,31000
Liechtenstein,LIE,1996,16.29,,31000
Liechtenstein,LIE,1997,15.994,,32000
Liechtenstein,LIE,1998,15.702,,32000
Liechtenstein,LIE,1999,15.414,,33000
Liechtenstein,LIE,2000,15.13,,33000
Liechtenstein,LIE,2001,14.962,,34000
Liechtenstein,LIE,2002,14.906,,34000
Liechtenstein,LIE,2003,14.85,,34000
Liechtenstein,LIE,2004,14.795,,34000
Liechtenstein,LIE,2005,14.739,,35000
Liechtenstein,LIE,2006,14.684,,35000
Liechtenstein,LIE,2007,14.629,,35000
Liechtenstein,LIE,2008,14.574,,35000
Liechtenstein,LIE,2009,14.519,,36000
Liechtenstein,LIE,2010,14.464,,36000
Liechtenstein,LIE,2011,14.41,,36000
Liechtenstein,LIE,2012,14.367,,37000
Lithuania,LTU,1800,,,778655
Lithuania,LTU,1801,,,778655
Lithuania,LTU,1802,,,778655
Lithuania,LTU,1803,,,778655
Lithuania,LTU,1804,,,778655
Lithuania,LTU,1805,,,778655
Lithuania,LTU,1806,,,778655
Lithuania,LTU,1807,,,778655
Lithuania,LTU,1808,,,778655
Lithuania,LTU,1809,,,778655
Lithuania,LTU,1810,,,778655
Lithuania,LTU,1811,,,778997
Lithuania,LTU,1812,,,779684
Lithuania,LTU,1813,,,780719
Lithuania,LTU,1814,,,782105
Lithuania,LTU,1815,,,783846
Lithuania,LTU,1816,,,785945
Lithuania,LTU,1817,,,788406
Lithuania,LTU,1818,,,791230
Lithuania,LTU,1819,,,794423
Lithuania,LTU,1820,,,797987
Lithuania,LTU,1821,,,801926
Lithuania,LTU,1822,,,806243
Lithuania,LTU,1823,,,810941
Lithuania,LTU,1824,,,816025
Lithuania,LTU,1825,,,821497
Lithuania,LTU,1826,,,827362
Lithuania,LTU,1827,,,833623
Lithuania,LTU,1828,,,840283
Lithuania,LTU,1829,,,847346
Lithuania,LTU,1830,,,854817
Lithuania,LTU,1831,,,862698
Lithuania,LTU,1832,,,870652
Lithuania,LTU,1833,,,878679
Lithuania,LTU,1834,,,886780
Lithuania,LTU,1835,,,894956
Lithuania,LTU,1836,,,903208
Lithuania,LTU,1837,,,911535
Lithuania,LTU,1838,,,919939
Lithuania,LTU,1839,,,928421
Lithuania,LTU,1840,,,936981
Lithuania,LTU,1841,,,945620
Lithuania,LTU,1842,,,954338
Lithuania,LTU,1843,,,963137
Lithuania,LTU,1844,,,972017
Lithuania,LTU,1845,,,980979
Lithuania,LTU,1846,,,990023
Lithuania,LTU,1847,,,999151
Lithuania,LTU,1848,,,1008363
Lithuania,LTU,1849,,,1017660
Lithuania,LTU,1850,,,1027042
Lithuania,LTU,1851,,,1036554
Lithuania,LTU,1852,,,1046155
Lithuania,LTU,1853,,,1055844
Lithuania,LTU,1854,,,1065623
Lithuania,LTU,1855,,,1075492
Lithuania,LTU,1856,,,1085453
Lithuania,LTU,1857,,,1095506
Lithuania,LTU,1858,,,1105652
Lithuania,LTU,1859,,,1115892
Lithuania,LTU,1860,,,1126227
Lithuania,LTU,1861,,,1136658
Lithuania,LTU,1862,,,1147185
Lithuania,LTU,1863,,,1157810
Lithuania,LTU,1864,,,1168533
Lithuania,LTU,1865,,,1179356
Lithuania,LTU,1866,,,1190279
Lithuania,LTU,1867,,,1201302
Lithuania,LTU,1868,,,1212428
Lithuania,LTU,1869,,,1223658
Lithuania,LTU,1870,,,1234991
Lithuania,LTU,1871,,,1246429
Lithuania,LTU,1872,,,1257973
Lithuania,LTU,1873,,,1269267
Lithuania,LTU,1874,,,1281023
Lithuania,LTU,1875,,,1292887
Lithuania,LTU,1876,,,1304861
Lithuania,LTU,1877,,,1316614
Lithuania,LTU,1878,,,1328808
Lithuania,LTU,1879,,,1341115
Lithuania,LTU,1880,,,1353535
Lithuania,LTU,1881,,,1365765
Lithuania,LTU,1882,,,1378414
Lithuania,LTU,1883,,,1391180
Lithuania,LTU,1884,,,1403789
Lithuania,LTU,1885,,,1416790
Lithuania,LTU,1886,,,1429912
Lithuania,LTU,1887,,,1442912
Lithuania,LTU,1888,,,1456276
Lithuania,LTU,1889,,,1469763
Lithuania,LTU,1890,,,1483376
Lithuania,LTU,1891,,,1497114
Lithuania,LTU,1892,,,1510980
Lithuania,LTU,1893,,,1524974
Lithuania,LTU,1894,,,1539097
Lithuania,LTU,1895,,,1553352
Lithuania,LTU,1896,,,1567738
Lithuania,LTU,1897,,,1582258
Lithuania,LTU,1898,,,1596912
Lithuania,LTU,1899,,,1611702
Lithuania,LTU,1900,,,1626629
Lithuania,LTU,1901,,,1641694
Lithuania,LTU,1902,,,1656666
Lithuania,LTU,1903,,,1672010
Lithuania,LTU,1904,,,1687495
Lithuania,LTU,1905,,,1703124
Lithuania,LTU,1906,,,1718898
Lithuania,LTU,1907,,,1734476
Lithuania,LTU,1908,,,1750540
Lithuania,LTU,1909,,,1766753
Lithuania,LTU,1910,,,1783116
Lithuania,LTU,1911,,,1799529
Lithuania,LTU,1912,,,1816196
Lithuania,LTU,1913,,,1833017
Lithuania,LTU,1914,,,1849993
Lithuania,LTU,1915,,,1867127
Lithuania,LTU,1916,,,1884419
Lithuania,LTU,1917,,,1901872
Lithuania,LTU,1918,,,1919380
Lithuania,LTU,1919,,,1937077
Lithuania,LTU,1920,,,1954936
Lithuania,LTU,1921,,,1972960
Lithuania,LTU,1922,,,1991151
Lithuania,LTU,1923,,,2009509
Lithuania,LTU,1924,,,2028036
Lithuania,LTU,1925,,,2046734
Lithuania,LTU,1926,,,2065604
Lithuania,LTU,1927,,,2084649
Lithuania,LTU,1928,,,2103869
Lithuania,LTU,1929,,,2123266
Lithuania,LTU,1930,,,2142842
Lithuania,LTU,1931,,,2162599
Lithuania,LTU,1932,,,2182537
Lithuania,LTU,1933,,,2202660
Lithuania,LTU,1934,,,2222968
Lithuania,LTU,1935,,,2243463
Lithuania,LTU,1936,,,2264148
Lithuania,LTU,1937,,,2285023
Lithuania,LTU,1938,,,2306090
Lithuania,LTU,1939,,,2327352
Lithuania,LTU,1940,,,2348809
Lithuania,LTU,1941,,,2370465
Lithuania,LTU,1942,,,2392320
Lithuania,LTU,1943,,,2414377
Lithuania,LTU,1944,,,2436637
Lithuania,LTU,1945,,,2459102
Lithuania,LTU,1946,,,2481775
Lithuania,LTU,1947,,,2504656
Lithuania,LTU,1948,,,2527749
Lithuania,LTU,1949,,,2551054
Lithuania,LTU,1950,28.794,,2567000
Lithuania,LTU,1951,29.807,,2570000
Lithuania,LTU,1952,30.841,,2578000
Lithuania,LTU,1953,31.892,,2591000
Lithuania,LTU,1954,32.963,,2609000
Lithuania,LTU,1955,34.052,,2629000
Lithuania,LTU,1956,35.159,,2652000
Lithuania,LTU,1957,36.28,,2677000
Lithuania,LTU,1958,37.417,,2705000
Lithuania,LTU,1959,38.483,,2736000
Lithuania,LTU,1960,39.46,,2770000
Lithuania,LTU,1961,40.443,,2807000
Lithuania,LTU,1962,41.435,,2846000
Lithuania,LTU,1963,42.434,,2887000
Lithuania,LTU,1964,43.441,,2927000
Lithuania,LTU,1965,44.45,,2966000
Lithuania,LTU,1966,45.465,,3003000
Lithuania,LTU,1967,46.484,,3037000
Lithuania,LTU,1968,47.507,,3071000
Lithuania,LTU,1969,48.53,,3104000
Lithuania,LTU,1970,49.555,,3137000
Lithuania,LTU,1971,50.719,,3170000
Lithuania,LTU,1972,51.968,,3204000
Lithuania,LTU,1973,53.21,10381,3237000
Lithuania,LTU,1974,54.451,,3269000
Lithuania,LTU,1975,55.685,,3299000
Lithuania,LTU,1976,56.915,,3327000
Lithuania,LTU,1977,58.132,,3354000
Lithuania,LTU,1978,59.342,,3380000
Lithuania,LTU,1979,60.361,,3405000
Lithuania,LTU,1980,61.158,10923,3431000
Lithuania,LTU,1981,61.946,11314,3456000
Lithuania,LTU,1982,62.73,11711,3481000
Lithuania,LTU,1983,63.506,11766,3507000
Lithuania,LTU,1984,64.277,11833,3533000
Lithuania,LTU,1985,65.038,11398,3562000
Lithuania,LTU,1986,65.793,11723,3594000
Lithuania,LTU,1987,66.54,11864,3627000
Lithuania,LTU,1988,67.28,12738,3658000
Lithuania,LTU,1989,67.642,12603,3683000
Lithuania,LTU,1990,67.583,11845,3696000
Lithuania,LTU,1991,67.523,10137,3697000
Lithuania,LTU,1992,67.464,8868,3688000
